Keyword	username	date	retweets	text	hashtags	id
Leaf Rust	CRSEthicalTrade	6/13/2016 21:50	0	Do you know about coffee leaf rust ? https:// twitter.com/FairtradeMarkU S/status/741256270494216192 …		7.42444E+17
Leaf Rust	HeliViiri	6/7/2016 13:31	0	#HealGenCAR @LukeFinland Adelsteinn Sigurgeirsson Poplar leaf rust arrived in 1999, now spread all over the country. pic.twitter.com/xsLMz1x0np	#HealGenCAR	7.40144E+17
Leaf Rust	KSUWheat	4/19/2016 15:45	0	Jim Kolmer @USDA_ARS on #wheat leaf rust resistance genes history at winter wheat workers workshop in San Antonio TX pic.twitter.com/cLa8olWAxx	#wheat	7.22421E+17
Leaf Rust	Chainpure1	4/19/2016 15:42	2	Dr. Jim Kolmer talking about durable leaf rust @resistance @UMNPlantPath #wheat #mcfadden symposium pic.twitter.com/Bp5eGjBYaD	#wheat #mcfadden	7.2242E+17
Leaf Rust	shawnhachtel	5/3/2016 17:06	2	Loose smut, stipe rust, leaf rust all present. 4 stop average around 40 bu/A #wheattour16 pic.twitter.com/NQZF1AEhtH	#wheattour16	7.27515E+17
Leaf Rust	QAAFI	3/16/2016 8:42	1	Phenotyping adult plant resistance to #leaf #rust in wheat under accelerated growth https:// youtu.be/D8uS_ZLAjzI @Adnanriaz7 @HickeyLab #agchatoz	#leaf #rust #agchatoz	7.10008E+17
Leaf Rust	MidMissouriMFA	3/10/2016 22:30	1	MFA's Crop-Trak crew has found leaf rust on wheat. Jason Worthington talks with Brownfield Ag News about leaf... http:// fb.me/4yJbzqAZZ		7.08042E+17
Leaf Rust	UNL_CropWatch	6/10/2016 20:42	2	#Wheat leaf rust severe in these plots See more in this week's disease update from S. Wegulo http:// cropwatch.unl.edu/2016/wheat-dis ease-update-1 … pic.twitter.com/4l3S7c7dpo	#Wheat	7.4134E+17
Leaf Rust	madalyna26	4/5/2016 15:00	0	Barefoot at the body and the soul coated in dried leaf rust , we slip among the thorns with the hope of a loss of color		7.17336E+17
Leaf Rust	QAAFI	4/11/2016 3:29	3	Phenotyping adult plant resistance to #leaf #rust in wheat https:// youtu.be/D8uS_ZLAjzI @Adnanriaz7 @HickeyLab #agchatoz pic.twitter.com/N4UfeZZsta	#leaf #rust #agchatoz	7.19337E+17
Leaf Rust	CanGovSciPubs	3/1/2016 18:17	0	The Poplar Rust-Induced Secreted Protein (RISP) Inhibits the Growth of the Leaf Rust Pathogen Melampsora laric... http:// 1.usa.gov/1TOVvVi		7.04717E+17
Leaf Rust	baldpathologist	3/30/2016 23:29	17	Know your wheat rusts. Stripe rust (left) and leaf rust (right) #mscrops @MSUExtService pic.twitter.com/6H8SImmFCj	#mscrops	7.1529E+17
Leaf Rust	RadianceCoach	6/28/2016 19:15	0	Kudos to Carlos Mario Rodriguez for solving the “coffee leaf rust (fungus) “ problem in South America for coffee... http:// fb.me/1clSzU6Ct		7.47841E+17
Leaf Rust	PeruBusiness	6/14/2016 14:33	0	#Perú * Peru's coffee exports recover in 2015/16 but still affected by leaf rust - AgraNet (subscription) http:// ow.ly/37du501msxu	#Per	7.42696E+17
Leaf Rust	AgProfessional	4/5/2016 20:38	9	#Wheat leaf rust confirmed in Nebraska. http:// tinyurl.com/jn9bde4 pic.twitter.com/FgnDn9N7PB	#Wheat	7.17421E+17
Leaf Rust	Shawzy_166	5/22/2016 0:46	0	@hamilton95_ no fungicide? Gotta keep on top of that leaf rust !! Twinline or tilt will have good control #happyspraying	#happyspraying	7.34153E+17
Leaf Rust	Parker_Coffee	3/13/2016 2:35	0	The spread of the devastating coffee leaf rust , to which C. arabica is vulnerable, hastened the uptake of the resistant robusta.		7.08829E+17
Leaf Rust	anaveen07	3/4/2016 7:30	0	A rapid phenotyping method for APR to leaf rust in wheat http:// link.springer.com/article/10.118 6/s13007-016-0117-7 … #springerlink	#springerlink	7.05642E+17
Leaf Rust	Invasion_Watch	5/23/2016 21:55	0	Invasion! blueberry leaf rust in Brantley County, Georgia: http:// bit.ly/20s5OQj #invasivespecies	#invasivespecies	7.34835E+17
Leaf Rust	EurekaMag	3/30/2016 2:43	0	#EurekaMag Multiline cultivars - how their resistance influence leaf rust diseases in wheat http:// dlvr.it/KwNG64	#EurekaMag	7.14976E+17
Leaf Rust	DrHikov	6/2/2016 2:02	0	Gearing up to plant the leaf rust nursery at Cleveland! @Adnanriaz7 pic.twitter.com/olal4KoaXj		7.38159E+17
Leaf Rust	Worthington_MFA	3/3/2016 20:14	5	1st documented case of Leaf Rust found in MO or KS in 2016 caught by MFA's #croptrak . Early detection is key. https:// twitter.com/jason_mefford/ status/705450072767475712 …	#croptrak	7.05472E+17
Leaf Rust	GRDCNorth	3/2/2016 1:25	1	Lisle Snyman @QldAgriculture Barley leaf rust 2016 – what lies ahead? #Goondiwindi #GRDCUpdates http:// bit.ly/1pn5FBe	#Goondiwindi #GRDCUpdates	7.04825E+17
Leaf Rust	PascaleSchuit	4/14/2016 15:33	0	Hanna Talking at reco 2016 - coffee and climate change - leaf rust 1.7 million jobs in coffee… https://www. instagram.com/p/BELriqRgH8D/		7.20606E+17
Leaf Rust	BioNovelus	6/27/2016 16:51	325	Wow, did you know #coffee leaf rust is also present in Nepal? $ ONOV @NepaleseCoffee http:// bit.ly/28VRp9S pic.twitter.com/tdf4j0cAgV	#coffee	7.47442E+17
Leaf Rust	Adnanriaz7	3/23/2016 13:33	3	New phenotyping method for wheat leaf rust in @PlantMethods https:// link.springer.com/article/10.118 6/s13007-016-0117-7 … pic.twitter.com/GyBzjBazNC		7.12618E+17
Leaf Rust	wheat_papers	5/12/2016 7:16	0	Alternative splicing of mini-exons in the Arabidopsis leaf rust receptor-like kinase LRK10 genes affects… http:// dlvr.it/LHdhV5		7.30628E+17
Leaf Rust	BASF_Agro_Au	6/17/2016 10:35	0	@bentags systiva controls sfnb, nfnb.out to mid flower, Scald, PM, leaf rust , loose smut out to flag leaf and supp of rhizo.		7.43724E+17
Leaf Rust	TczmineralsTom	5/26/2016 18:06	2	@thealmonddoctor Seeing leaf rust on almonds in the Clovis, CA and South Madera Co. east of 99.		7.35865E+17
Leaf Rust	coffeecollectif	3/14/2016 9:05	0	Rolando Villatoro explaining what he is currently doing to prevent leaf rust https://www. instagram.com/p/BC6mfdONIxk/		7.09289E+17
Leaf Rust	wheatpath	5/21/2016 22:03	0	Virulence of #Puccinia triticina ( #wheat leaf rust ) from Dagestan and Novosibirsk on #Triticum and #Aegilops species http://www. publish.csiro.au/nid/39.htm	#Puccinia #wheat #Triticum #Aegilops	7.34112E+17
Leaf Rust	HickeyLab	6/21/2016 8:05	3	Rapid phenotyping method for wheat leaf rust in @PlantMethods accessed 6,500 times! http:// goo.gl/I1pR4y pic.twitter.com/X8EORn0ev2		7.45135E+17
Leaf Rust	KansasWheat	5/10/2016 3:48	0	@THEEEEdawg @KSUWheat @KsWheatAlliance Joe has very good resistance to stripe/ leaf rust . @BrysonHaverkamp What are you seeing at plot tours?		7.2985E+17
Leaf Rust	DrHikov	3/22/2016 6:53	4	Glasshouse screen for leaf #rust worked well - this wheat plant is definitely a sucker! @globalrust @Adnanriaz7 pic.twitter.com/foOtODejFd	#rust	7.12155E+17
Leaf Rust	BrysonHaverkamp	4/5/2016 22:16	5	Stripe and leaf rust present at the Ellsworth VPT. Interested to see @KSUWheat intensive mgmt. results this year pic.twitter.com/peq96dRV7W		7.17446E+17
Leaf Rust	BioNovelus	3/16/2016 17:40	1	#Coffee leaf rust is a plague. Help us fight it! http:// bit.ly/888cr10 pic.twitter.com/1miWcgLzXv	#Coffee	7.10144E+17
Leaf Rust	Adnanriaz7	3/19/2016 9:12	3	"Phenotyping APR to wheat leaf rust in 7 weeks; published @Plant methods http:// tinyurl.com/hzs2mxm https:// youtu.be/D8uS_ZLAjzI @hickeylab @QAAFI"		7.11103E+17
Leaf Rust	KSUWheat	4/7/2016 22:20	12	Leaf rust , stripe rust, and septoria near Elyria KS @KStateAgron @KansasWheat @KSUWheat pic.twitter.com/oO1u5Rb7yN		7.18172E+17
Leaf Rust	baldguybrew	3/7/2016 20:52	0	Research and Development nursery to combat the coffee leaf rust . #bgbecoticocoffeetour #appstatespringbreak ... http:// fb.me/2EqLJJESm	#bgbecoticocoffeetour #appstatespringbreak	7.06931E+17
Leaf Rust	APS_CLARE	5/5/2016 16:39	0	Identification &Severity Determination of Wheat Stripe Rust &Wheat Leaf Rust Based on Hyperspectral data http:// dx.doi.org/10.1371/journa l.pone.0154648 …		7.28233E+17
Leaf Rust	StocktonAG	5/7/2016 23:36	0	Coffee growers get efficacy results when using Timorex Gold for the control of Coffee Leaf Rust (Hemileia vastatrix)… https:// lnkd.in/b8RBcpg		7.29062E+17
Leaf Rust	SyngentaUS	4/7/2016 23:10	1	Leaf rust confirmed in NE winter #wheat fields. Start scouting now: http:// bit.ly/1qsqTOS @UNL_CropWatch	#wheat	7.18184E+17
Leaf Rust	CRS_Expertise	4/22/2016 15:40	1	Coffee leaf rust needs a specific temperature range (18-23 deg C) in order to reproduce and attack coffee plants: http:// ow.ly/4mS05L		7.23507E+17
Leaf Spot	UTAgResearch	6/29/2016 17:55	2	Researchers at WTREC are working to develop Frogeye leaf spot resistant #soybeans . http:// ow.ly/lFSZ301LlhM @utkplsc @UTIAg @TennSoybean	#soybeans	7.48183E+17
Leaf Spot	commodityindia	3/23/2016 7:36	0	Oilseed rape growers warned over light leaf spot threat - 03/23/2016		7.12528E+17
Leaf Spot	TheDirtDude	5/19/2016 17:23	0	Early leaf spot showing up on volunteer #peanut @UFIFASWFREC . Have spray programs ready. @FieldVegetables pic.twitter.com/Lqyv2toSPl	#peanut	7.33317E+17
Leaf Spot	AqleemAbbas	4/7/2016 14:42	0	#Cercospora leaf spot on persimmon. Can any one tell management of cercospora leaf spot disease?? http:// fb.me/7P2juNDQ9	#Cercospora	7.18056E+17
Leaf Spot	rjbuckwheat	5/6/2016 1:31	2	@AdamMoeller almost never leaf spot disease at this time of year. Leaf spot on bent active at higher temperature thresholds #donottreat	#donottreat	7.28367E+17
Leaf Spot	Life_Sciences_	3/5/2016 21:33	0	#EurekaMag Entomosporium leaf spot of Pomoideae (Rosaceae) in Japan I. Distribution of the disease: morphology and… http:// dlvr.it/KhqTND	#EurekaMag	7.06216E+17
Leaf Spot	ChannelSeed	5/13/2016 3:14	4	Conditions have been ideal for gray leaf spot – which can reduce yield potential by 30%. Scouting #AgAdvice : http:// learn.ag/27hT2sX	#AgAdvice	7.30929E+17
Leaf Spot	BenBuzzsaw	3/17/2016 20:44	2	Light leaf spot still ripping through OSR despite earlier treatment and variety ratings of 7s pic.twitter.com/I6Gvm1S937		7.10552E+17
Leaf Spot	gardenknowhow	4/2/2016 17:18	2	#gardening article: White Spot Fungus: Control Of Leaf Spot In Cruciferous Vegetables http:// bit.ly/1ETdZL6 pic.twitter.com/SBUmOkaMzW	#gardening	7.16284E+17
Leaf Spot	audlemagronpaul	4/27/2016 14:58	0	Light leaf spot . Grrrrrrr. Spoiling a perfect crop !!!!		7.25308E+17
Leaf Spot	garden_answers	4/5/2016 7:59	0	New blog post from http:// GardenAnswers.com about Bacterial Leaf Spot Or Tomato Leaf Spot - http://www. gardenanswers.com/plant-diseases /bacterial-leaf-spot-or-tomato-leaf-spot-2/ … pic.twitter.com/TglymI5VMN		7.1723E+17
Leaf Spot	NCSU_PDIC	5/12/2016 17:08	1	Downy mildew (left) and Septoria leaf spot (right) on Rudbeckia from the NCSU campus http:// fb.me/2wYgn3ND9		7.30777E+17
Leaf Spot	Truecaretrees	4/29/2016 18:20	0	Iris, Bulbous and Rhizomatous (Iris spp.)- Leaf Spot | Pacific Northwest Plant Disease Handbook http:// fb.me/7guGXo8Bi		7.26084E+17
Leaf Spot	SKalfalfa	6/3/2016 19:00	0	Starting to see leaf spot on alfalfa and some moving to stem on fields with old trash pic.twitter.com/zzge1xnTUR		7.38777E+17
Leaf Spot	Phytpath_Papers	6/10/2016 16:33	0	Transcriptome Analysis of Poplar during Leaf Spot Infection with Sphaerulina spp. http:// dlvr.it/LX5Npz		7.41277E+17
Leaf Spot	jmkolkman	5/11/2016 17:19	0	Planted my Gray Leaf Spot trials yesterday in Chemung, NY. brown midrib lines etc.. #thecornincornell @CornellCALS pic.twitter.com/Gjs8tkLjDY	#thecornincornell	7.30417E+17
Leaf Spot	VaillancourtLab	4/19/2016 15:08	0	@auchenbio Phyllosticta leaf spot , possibly? Is it a rhododendron or azalea?		7.22411E+17
Leaf Spot	MoMoney300	6/11/2016 17:34	0	@IssaHassan8 i beg you behave that's the amber leaf spot		7.41655E+17
Leaf Spot	KStateAgron	6/23/2016 22:32	20	Gray leaf spot already on corn in KS! KSU's Doug Jardine explains fungicide decisions. http:// ksu.ag/28Vz8he pic.twitter.com/h9Wlb7zWB8		7.46078E+17
Leaf Spot	viviannastevens	6/12/2016 1:22	0	What's up with my roses? Thought it was leaf spot , used copper soap. http:// ift.tt/1ZHk0EW #Gardening	#Gardening	7.41773E+17
Leaf Spot	fayeritchie	3/11/2016 14:46	4	Light leaf spot after 24 hrs incubation on older leaves of oilseed rape. From near ADAS Terrington, Norfolk. pic.twitter.com/X4HuJUTzFv		7.08288E+17
Leaf Spot	thewhalemann	3/12/2016 1:01	0	@HoosicGrounds nutrients and some leaf spot /snow mold protection.		7.08443E+17
Leaf Spot	horob	6/8/2016 19:01	0	Lepto Leaf Spot in alfalfa near Roch. Fungicide app after 1st cut appeared to limit impact. @PioneerMN pic.twitter.com/j6pFiWhe38		7.4059E+17
Leaf Spot	HamiltonAgro	6/24/2016 17:12	0	Western Australia journal article on resistance screening for white leaf spot in canola, https:// twitter.com/BSPPjournals/s tatus/746356869082587136 …		7.4636E+17
Leaf Spot	CropMonitor	4/17/2016 18:37	8	Our latest report http://www. cropmonitor.co.uk/FoLCompiledRep orts/viewReport.cfm?week_id=234 … Pollen beetle & light leaf spot in WOSR still a concern. @farmingonline @AICC1981 #CMreport	#CMreport	7.21739E+17
Leaf Spot	gardenknowhow	3/16/2016 3:54	1	#gardening article: Holly Problems: Holly Leaf Spot Or Holly Tar Spot http:// bit.ly/1HC4nEG pic.twitter.com/y9a0z6QLxh	#gardening	7.09936E+17
Leaf Spot	Gilesy256	3/18/2016 21:39	9	A lot of light leaf spot today. Classic symptoms seen in Harper, Picto, DK Exentiel and DK Imperial - all 6 rated. pic.twitter.com/P8uAlw28xD		7.10929E+17
Leaf Spot	wheatpath	3/19/2016 9:50	5	Beautiful example of #phoma leaf spot on oilseed rape ( #Leptosphaeria maculans) in a trial in #Grignon @INRA_Bioger pic.twitter.com/7LKDqtU0SA	#phoma #Leptosphaeria #Grignon	7.11113E+17
Leaf Spot	garden_answers	3/25/2016 11:46	0	New blog post from http:// GardenAnswers.com about Basil Leaf Spot - http://www. gardenanswers.com/vegetable-plan ts/basil-leaf-spot/ … pic.twitter.com/HvnPF4Lc0N		7.13316E+17
Leaf Spot	Scien_net	3/11/2016 21:28	10	#Scien Screening for resistance to leaf spot http:// dlvr.it/KlvYFc	#Scien	7.08389E+17
Leaf Spot	1021News	5/30/2016 0:46	0	Via @TahlequahTDP Septoria leaf spot can wreak havoc with tomato plants http:// ow.ly/lP07500Og36		7.37052E+17
Leaf Spot	Lakeforestcc	5/21/2016 6:44	0	@GBravesTurf I'd say dollar spot or leaf spot . I'm not thinking pythium quite yet. But it does have the characteristics of pythium.		7.33881E+17
Leaf Spot	LeafSpot	4/21/2016 20:47	0	There's a lot of it about! RT @fayeritchie : Leaf distortion caused by light leaf spot on oilseed rape, Cambs. pic.twitter.com/aOh4kPCfWT		7.23222E+17
Leaf Spot	SyngentaUS	5/3/2016 14:46	2	Think again before using solo-strobilurins to manage frogeye leaf spot in #soybeans : http:// bit.ly/1SJ7fsq pic.twitter.com/kBwCxwDjSO	#soybeans	7.27479E+17
Leaf Spot	drkhaledarafat	6/26/2016 22:44	0	I've just posted a new blog: Cercospora Leaf Spot of Sugar Beet http:// ift.tt/28WUmsk		7.47169E+17
Leaf Spot	AqleemAbbas	4/23/2016 1:59	0	Leaf spot of mulberry: Can any one tell the name of pathogen?? http:// fb.me/81LK3kpdG		7.23663E+17
Leaf Spot	AndyMcIndoe	3/20/2016 11:52	3	It might not be pretty - but you might find it useful! Leaf spot of evergreen shrubs https://www. learningwithexperts.com/gardening/blog /leaf-spot-of-evergreen-shrubs … pic.twitter.com/VdMgxz2WZz		7.11506E+17
Leaf Spot	drkhaledarafat	6/26/2016 22:54	0	I've just posted a new blog: First Record of Cercospora Leaf Spot Disease on Okra Plants and its Control in Egypt http:// ift.tt/29diyXP		7.47171E+17
Leaf Spot	wa7trel	6/22/2016 13:06	0	@wa7trel RHS site suggests it's a fungal infection called leaf spot . Bah.		7.45574E+17
Leaf Spot	davehanso	3/29/2016 20:00	0	Map: Light leaf spot forecast highlights major threat - Farmers Weekly http://www. fwi.co.uk/arable/map-lig ht-leaf-spot-forecast-highlights-major-threat.htm#.VvrCp0gnUv8.twitter …	#	7.14875E+17
Leaf Spot	baldpathologist	6/29/2016 23:17	5	Alternaria and/or Curvularia leaf spot of corn are minor diseases. Don't confuse with eyespot @ppp_trey #mscrops pic.twitter.com/1TPuvoNQMG	#mscrops	7.48264E+17
Leaf Spot	bapennstater	6/29/2016 0:49	0	@Keith_Lyall @turfpathology @TurfDiseases lesion looks purple...consistent with leaf spot		7.47925E+17
Leaf Spot	DillFarms	5/10/2016 0:34	1	Paraquat injury or Holcus leaf spot ? #plant16 #corn . Anyone got an opinion? pic.twitter.com/LeXC3ig7xQ	#plant16 #corn	7.29802E+17
Leaf Spot	Oakleafgarden	6/14/2016 13:00	0	Problem with your Magnolia stellata leaves? It could be capsid bugs, leaf spot , a virus or horse chestnut scale: http:// bit.ly/olg532		7.42673E+17
Leaf Spot	chmacewan	3/17/2016 12:53	3	Just found some beautiful examples of light leaf spot in one of our trial sites it is coming in fast. pic.twitter.com/gEnk7HQJ25		7.10434E+17
Leaf Spot	SeminisSeeds	3/29/2016 18:55	4	X10R gives us the only sweet peppers resistant to all races of Bacterial leaf spot . See how the technology was made: http:// semin.is/22YkWaj		7.14858E+17
Leaf Spot	CountryLife100	3/10/2016 22:38	0	#flowers - To prevent hellebore leaf spot spreading you should cut away old foliage on Christmas roses	#flowers	7.08044E+17
Leaf Spot	AqleemAbbas	3/25/2016 18:34	0	Cercospora leaf spot is a common disease on Long Island. It has been described as the most destructive foliar... http:// fb.me/43fwvvZ8y		7.13419E+17
Leaf Spot	tjcksn	6/18/2016 5:04	13	Gray Leaf Spot starting on #Corn in northeast KS & much more near Wichita already. Monitor high risk Nebraska fields https:// twitter.com/KSU_CropDoc/st atus/743521200874283008 …	#Corn	7.44003E+17
Leaf Spot	gardenerinlandy	3/18/2016 16:56	1	Retweeted Andy McIndoe ( @AndyMcIndoe ): Today's blog post: tips on leaf spot diseases @MyGardenSchool ... http:// fb.me/2UD2G8w75		7.10857E+17
Leaf Spot	agriprof	6/28/2016 13:22	0	@BoyesTim @HorburyRick @ZimStead Looks just like White Leaf Spot . It'll disappear with dry weather, but fungicides do work on it.		7.47752E+17
Leaf Spot	yarnstead	6/18/2016 3:08	0	Strawberry leaf spot ! :( what to do? #gardenchat pic.twitter.com/OhcfRAt0yB	#gardenchat	7.43974E+17
Leaf Spot	JulieSmithADAS	5/27/2016 17:54	5	Seeing actively sporulating light leaf spot in upper OSR canopies. We need to make smarter variety choices for proper integrated control.		7.36224E+17
Leaf Spot	spartangrass	4/18/2016 21:24	0	@golfsuper1992 velista works. So does Daconil. Had same issue with leaf spot . Dry weather helped. @PenderSuper @J_J_Dempsey		7.22144E+17
Leaf Spot	skporter	6/16/2016 21:33	4	Common rust has arrested in the heat, and gray leaf spot just starting to show in this #corn field @corndisease pic.twitter.com/Ian5751rEh	#corn	7.43527E+17
Leaf Spot	croprotect	4/5/2016 7:47	1	Number 7: Light leaf spot , 48 votes so far on #croprotect https:// croprotect.com/diseases/light -leaf-spot …	#croprotect	7.17227E+17
Leaf Spot	crazy7s	6/5/2016 0:18	0	I added a video to a @YouTube playlist http:// youtu.be/J1az2aUKoyM?a Four Ways to Manage Tomato Leaf Spot & Blight: Baking Soda, Neem,		7.3922E+17
Leaf Spot	garden_answers	3/22/2016 10:53	0	New blog post from http:// GardenAnswers.com about Phyllosticta Leaf Spot - http://www. gardenanswers.com/plant-diseases /phyllosticta-leaf-spot/ … pic.twitter.com/kpwSDSDwDk		7.12216E+17
Leaf Spot	JohnDun17520249	3/26/2016 19:10	4	Goldcrop WOSR trials growing away.High Light Leaf Spot pressure but Extrovert and SY Harnas quite clean @dekalb_osr pic.twitter.com/92uj80qcEl		7.1379E+17
Leaf Spot	Phytpath_Papers	3/5/2016 12:36	0	Characterization and occurrence of squash chlorotic leaf spot virus, a tentative new… http:// dlvr.it/Khfdcy pic.twitter.com/zasUj5rDJ3		7.06081E+17
Leaf Spot	corndisease	6/16/2016 21:29	1	Potential gray leaf spot near Edgar County, IL. Pretty early for that part of the state and time of year. https:// twitter.com/skporter/statu s/743515806680518656 …		7.43526E+17
Leaf Spot	Crop_Protection	3/8/2016 0:19	3	Plant Disease: First Report of Chrysanthemum morifolium Leaf Spot Caused by Alternaria species in Mexico http:// bit.ly/21XkhoP		7.06983E+17
Leaf Spot	MyGardenSchool	3/21/2016 14:30	6	Leaf Spot Of Evergreen Shrubs by @AndyMcIndoe http:// bit.ly/21zg9JF Online #Gardening Courses pic.twitter.com/RO1Aj5eOIX	#Gardening	7.11908E+17
Leaf Spot	AllynPaul	6/24/2016 23:50	0	. @4JasonF I think it's leaf spot melting out. My guys at Solutions Self Chem have a liquid that will help stop the spread. not expensive		7.46461E+17
Leaf Spot	NoTillFarmr	6/27/2016 22:06	2	The time to make management decisions for gray leaf spot is quickly approaching. http:// ow.ly/7yr6301GTXT		7.47522E+17
Leaf Spot	PresTreeServ	6/21/2016 16:10	1	Fungal disease: Do your #trees have spots? Could be Tabukia Leaf Spot . http:// ow.ly/Pmw5301mOwz pic.twitter.com/27n10KQQOJ	#trees	7.45258E+17
Leaf Spot	FarmersWeekly	3/29/2016 16:24	14	Latest . @Rothamsted Research light leaf spot forecast shows major crop threat #clubhectare http:// bit.ly/22XQU6i pic.twitter.com/LCnEOvNL3a	#clubhectare	7.1482E+17
Leaf Spot	number_three	6/8/2016 16:14	0	@JasonWilliamsNY Looks like a bacterial leaf spot to me, but it could be a rust fungus (have to see developed disease on leaf undersides).		7.40548E+17
Leaf Spot	SyngentaUS	6/23/2016 19:50	1	Solo-strobis is slipping for frogeye leaf spot control in #soybeans : http:// bit.ly/28K9n1i #Agronomy	#soybeans #Agronomy	7.46038E+17
Leaf Spot	jacquet_chris	3/2/2016 8:48	0	Genome-Wide Association Studies of Anthracnose and Angular Leaf Spot Resistance in Common Bean ( Ph... | @scoopit http:// sco.lt/5TFDGL		7.04936E+17
Leaf Spot	alisonrISU	6/23/2016 20:14	0	@tlmiller87 probably Holcus leaf spot .		7.46044E+17
Leaf Spot	Innspub1	3/14/2016 14:12	0	Resistance To Powdery Mildew And Cercospora Leaf Spot Of Multigerm Dihaploid http://www. innspub.net/ijaar/resistan ce-to-powdery-mildew-and-cercospora-leaf-spot-of-multigerm-dihaploid-sugar-beet-lines-and-its-inheritance-in-their-hybrids/ … #deliciousTrending via @delicious	#deliciousTrending	7.09367E+17
Leaf Spot	baldpathologist	6/19/2016 21:49	1	Working on a 2015 soybean frogeye leaf spot fungicide data summary. Should be on blog soon. Looks like > 10 tables, 32 fungicides #mscrops	#mscrops	7.44618E+17
Leaf Spot	Bayer4CropsUK	4/19/2016 22:49	4	Watch our great video about light leaf spot and how to control it #proline http:// spr.ly/6018BYdwG pic.twitter.com/k0stzKg1K3	#proline	7.22527E+17
Leaf Spot	AndyNash_Agrii	4/21/2016 11:05	5	@LGSeedsUK @FieldofOSR @Agronomist_Todd @AgriiUK @ssmshah #Nikita looking good & podding nicely, no Light leaf spot ! pic.twitter.com/eIi32XDvkJ	#Nikita	7.23075E+17
Leaf Spot	GCOHsuper	3/12/2016 14:37	2	@GCOHturf knocking out some leaf spot , thanks to @Franky_Franks for use of the spray rig. pic.twitter.com/x02DpH5o73		7.08648E+17
Powdery Mildew	gaia_surf	5/8/2016 4:48	0	@juliawb Cu only works on powdery mildew (or downy, can't remember, been out of school a long time). Sounds more like a lichen if it's green		7.29141E+17
Powdery Mildew	planet_natural	6/14/2016 20:20	1	Getting Tough With Powdery Mildew http:// ow.ly/IXlr301f5TF pic.twitter.com/gnRe8e1Any		7.42784E+17
Powdery Mildew	vignevinfrance	3/14/2016 10:08	4	Ampelomyces: a biocontrol agent to reduce the severity of powdery mildew ’s epidemics #innovine http://www. innovine.eu/news-events/de tails-actus.html?tx_ttnews%5Btt_news%5D=963&tx_ttnews%5BbackPid%5D=7202&cHash=55ba6f9f4e … @Horta_srl @ticaffi	#innovine	7.09305E+17
Powdery Mildew	SJVGrapes	5/16/2016 18:32	0	@nuts4ag looks to be a healthy #grape powdery mildew population. Dense canopies & warm weather will help it persist https:// twitter.com/nuts4ag/status /732217474012192770 …	#grape	7.32247E+17
Powdery Mildew	ThePvZArtist	6/15/2016 16:38	0	@CrazyPlantMae Ok.....but if her leafs are deforming and she gets sick, Powdery mildew is incurable.		7.4309E+17
Powdery Mildew	nairnzy	5/16/2016 11:43	0	Bayer Crop Science MIG Powdery Mildew in wheat trial done @HorburyRick pic.twitter.com/Y72tn7Q11b		7.32145E+17
Powdery Mildew	Delmarplantdoc	4/6/2016 1:25	5	Cold temps bad for #powdery mildew on #wheat and #barley in #Delaware and #Maryland @delmarvafarmer @UDExtension @marylandgrain @PACropDoc	#powdery #wheat #barley #Delaware #Maryland	7.17493E+17
Powdery Mildew	PlantReg	6/8/2016 16:55	0	Wyandot-14 #soybean has resistance to both soybean aphid and powdery mildew https:// goo.gl/O4XCCv @USDA_ARS #OARDC	#soybean #OARDC	7.40558E+17
Powdery Mildew	JeffCoGardener	6/27/2016 14:14	0	Powdery Mildew looks like white fuzzy powder on leaves & stems and is actually a fungus. http:// extension.colostate.edu/docs/pubs/gard en/02902.pdf … pic.twitter.com/p0JcJhXV8s		7.47403E+17
Powdery Mildew	Does_Maria	5/12/2016 14:32	0	http:// About.com :Garden: Powdery Mildew Taking Over Your Plants? Defeat... http:// ow.ly/SB2V500caIt		7.30737E+17
Powdery Mildew	5SGreensboro	5/17/2016 15:53	0	April showers bring powdery mildew ? Unfortunately, yes. With all of the rain we've been having, we're going to... http:// fb.me/141hip5CL		7.3257E+17
Powdery Mildew	MoreFunz	5/17/2016 13:23	0	http://www. uoguelph.ca/~gbarron/MISC2 003/erysiphe.htm … - Powdery Mildew of Grass. The #morefunz page https:// morefunz.com/science/biolog y/flora-and-fauna/powdery-mildew-of-grass …	#morefunz	7.32532E+17
Powdery Mildew	l_noordegraaf	5/16/2016 23:43	1	Powdery mildew showing up in lower canopy of thick winter wheat stands. #ontag #scout16 pic.twitter.com/GNVgIUzAwX	#ontag #scout16	7.32326E+17
Powdery Mildew	noriko_inada	4/28/2016 3:41	0	Synaptotagmin 1 negatively controls the two distinct immune secretory pathways to powdery mildew fungi: PCP http:// goo.gl/At7XoU		7.255E+17
Powdery Mildew	MixedKreations	4/14/2016 21:40	0	Organic powdery mildew treatment see the recipe at http:// allaboutrosegardening.com http:// pin.it/DCxaF-6 via @pinterest		7.20698E+17
Powdery Mildew	mfarm_ke	3/3/2016 4:25	0	Defeating Powdery Mildew In Capsicums https:// mfarm.co.ke/blog/post/powd ery-mildew-in-capsicums …		7.05233E+17
Powdery Mildew	ulbrichalmazan	5/18/2016 22:18	0	Rose tips #2 - Avoiding Powdery Mildew ! http:// goo.gl/0xnJPB via @jbgreenthumb	#2	7.33029E+17
