username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CorbyKistler;2015-09-11 16:29;0;0;"Congrats Nick LeBlanc on Ph.D. defense: Plant diversity and plant identity influence Fusarium communities in soil. pic.twitter.com/4X9jvB0qTS";;;;"642344105356357632";https://twitter.com/CorbyKistler/status/642344105356357632
BASFAgSolutions;2015-09-11 16:02;1;2;"How do you manage #fusarium damaged kernels in your grain? BASF Tech specialist Allison Fri... http:// agsol.ca/1geQnth pic.twitter.com/1AQpQxS2sP";;;#fusarium;"642337417849106433";https://twitter.com/BASFAgSolutions/status/642337417849106433
KoppertKenya;2015-09-11 08:37;3;1;"Towards adoption IPM packages for sustainable management of Tuta absoluta and Fusarium wilt-Nematode complex #SaveKenyanTomato @KenyattaUni";;@KenyattaUni;#SaveKenyanTomato;"642225416435068928";https://twitter.com/KoppertKenya/status/642225416435068928
Biosar_IN;2015-09-11 08:15;0;0;"#Biosar #SALIXA has proven effect of biotrofic fungi such as powdery mildew, dowry mildew, fusarium alternaria, etc. http:// ow.ly/S4lvG";;;#Biosar #SALIXA;"642220015295578112";https://twitter.com/Biosar_IN/status/642220015295578112
PurityKabuba;2015-09-11 07:44;0;0;"Availing IPM packages for sustainable management Tuta absoluta and Fusarium wilt-Nematode complex @Koppert https:// twitter.com/KoppertKenya/s tatus/642210708369838080 …";;@Koppert;;"642212115982499841";https://twitter.com/PurityKabuba/status/642212115982499841
PBrierley;2015-09-11 04:33;1;1;"Glad to have our Fusarium Wilt of Lettuce trial in the ground! Info on our Nov 12 symposium at http:// YCEDA.CALS.Arizona.edu pic.twitter.com/0kv3O6i20G";;;;"642163934577864708";https://twitter.com/PBrierley/status/642163934577864708
YCEDA_DesertAg;2015-09-11 03:17;0;1;"So happy to have our Fusarium Wilt Trial planted! Check out our FW conference at http:// yceda.cals.arizona.edu https:// twitter.com/AjSolliday/sta tus/642115909855801344 …";;;;"642144840327671808";https://twitter.com/YCEDA_DesertAg/status/642144840327671808
jkellyca;2015-09-11 01:46;0;0;"@ScienceAlly #AmAGMO did I miss anyone speaking to control of Fusarium on Cavendish banana? Breeding/building new commercial varieties?";;@ScienceAlly;#AmAGMO;"642122069157785600";https://twitter.com/jkellyca/status/642122069157785600
earlmay;2015-09-10 23:26;0;1;"@gene5335 Most likely fusarium patch a disease. We have seen a lot of it. Infuse will control it. Thank you!";;@gene5335;;"642086831648018432";https://twitter.com/earlmay/status/642086831648018432
wheat_papers;2015-09-10 22:32;0;0;"A transcription factor FgSte12 is required for pathogenicity in Fusarium graminearum. http:// dlvr.it/C6fr5N pic.twitter.com/Y6pfaAUtIF";;;;"642073215146196992";https://twitter.com/wheat_papers/status/642073215146196992
PicconiaGest;2015-09-10 22:30;0;0;"#combatir #fusarium en #palmeracanaria #realidadomito ? pic.twitter.com/DwqcfhVp1V";;;#combatir #fusarium #palmeracanaria #realidadomito;"642072794088480768";https://twitter.com/PicconiaGest/status/642072794088480768
genomic_pred;2015-09-10 22:24;0;0;"Potential and limits of whole genome prediction of resistance to Fusarium head blight and Septoria tritici blotch… http:// dlvr.it/C6fbY7";;;;"642071184729731072";https://twitter.com/genomic_pred/status/642071184729731072
ACSearus;2015-09-10 22:23;0;1;"Sandías injertadas en calabazas, resistentes al hongo Fusarium , en Los Palacios y Villafranca. http:// searus.blogspot.com.es/2014/04/sandia -injertada-en-calabazas-en-los.html …";;;;"642070968458985473";https://twitter.com/ACSearus/status/642070968458985473
Adama_DMeyaard;2015-09-10 20:58;1;0;"Fusarium betekent Mijten! #Apollo ruimt de mijten op. Vraag uw teeltspecialist naar mogelijkheden. pic.twitter.com/cWXVBPRBVW";;;#Apollo;"642049584190091264";https://twitter.com/Adama_DMeyaard/status/642049584190091264
sebasllama;2015-09-10 20:00;0;0;"me parece q son mas has de trigo ademas faltan las consecuencias por enfermedades fusarium etcen los rindes Feacosa https:// twitter.com/FranciscodeEla /status/638299736454336512 …";;;;"642034887504064512";https://twitter.com/sebasllama/status/642034887504064512
wheat_papers;2015-09-10 17:11;0;0;"Potential and limits of whole genome prediction of resistance to Fusarium head blight and… http:// dlvr.it/C6XXqY pic.twitter.com/Zt0DUuUK4s";;;;"641992351171260417";https://twitter.com/wheat_papers/status/641992351171260417
SACHIIINN;2015-09-10 16:38;0;0;"New Phytologist: Comparative genomics of Fusarium oxysporum f. sp. melonis reveals th... | @scoopit via @KamounLab http:// sco.lt/5Mdv6H";;@scoopit @KamounLab;;"641984071594307584";https://twitter.com/SACHIIINN/status/641984071594307584
bananaexport;2015-09-10 14:43;0;0;"Agrocalidad presenta video con información sobre el hongo Fusarium R4T. La amenaza de este hongo ya esta presente en… https:// lnkd.in/eDGJ67x";;;;"641955028421316608";https://twitter.com/bananaexport/status/641955028421316608
plantgezondheid;2015-09-10 12:28;0;0;"Fusarium en vermeerdering centraal op Tulpenbijeenkomst 17 september http://www. bloembollenvisie.nl/Nieuws/Paginas /Fusarium-en-vermeerdering-centraal-op-Tulpenbijeenkomst-.aspx#.VfFbUDmz7Zc.twitter …";;;#;"641921289096167424";https://twitter.com/plantgezondheid/status/641921289096167424
InraMycsa;2015-09-10 11:53;0;0;"Fusarium Workshop 2016 #FW2016 , satellite meeting of #ECFG13 , in Paris on April 3rd 2016. Abstracts & registration http:// urlz.fr/2ojZ";;;#FW2016 #ECFG13;"641912303672250368";https://twitter.com/InraMycsa/status/641912303672250368
FrontMicrobiol;2015-09-10 11:21;0;0;"Diversity of laccase-coding genes in Fusarium oxysporum genomes: Natalia Kwiatos, Małgorzata Ryngajłło, Stanis... http:// bit.ly/1UDpsdB";;;;"641904406024183808";https://twitter.com/FrontMicrobiol/status/641904406024183808
LC_Analysis;2015-09-10 11:10;1;0;"Rapid LC-MS/MS Method for the Determination of Emerging Fusarium #mycotoxins in Human Biological Fluids http://www. mdpi.com/2072-6651/7/9/ 3554 …";;;#mycotoxins;"641901667366125569";https://twitter.com/LC_Analysis/status/641901667366125569
biocomes;2015-09-10 05:45;0;1;"The next 2 yr we will focus on a wettable powder formulation for the control of fusarium in maize. http:// buzz.mw/b6ejs_f";;;;"641819729028644864";https://twitter.com/biocomes/status/641819729028644864
marcohbello;2015-09-10 05:40;1;0;"MT Tomato I-7 gene confers resistance against 3 races of Fusarium wilt #plantbreeding #plantpath http:// sco.lt/6VM25p";;;#plantbreeding #plantpath;"641818410830196736";https://twitter.com/marcohbello/status/641818410830196736
Fusarium;2015-09-10 05:16;0;0;"Basic stat analysis, it's really not that hard and yet the AVs can't seem to understand it.";;;;"641812464997236738";https://twitter.com/Fusarium/status/641812464997236738
J_J_Dempsey;2015-09-09 23:21;1;2;"@IanANichols @EMorrisonCGCS @iTweetTurf @UCONNturfpath @MelGoog other prime suspects presently are Fusarium species and a number of bacteria";;@IanANichols @EMorrisonCGCS @iTweetTurf @UCONNturfpath @MelGoog;;"641723073645953024";https://twitter.com/J_J_Dempsey/status/641723073645953024
TVORadio;2015-09-09 17:00;5;1;"Quieres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @AgrocalidadEC pic.twitter.com/uSW3Vthpay";;@AgrocalidadEC;;"641627135698845696";https://twitter.com/TVORadio/status/641627135698845696
KamounLab;2015-09-09 14:16;0;2;"Phytofura program: Phytophthora, Fusarium , Ralstonia http:// phytofura.net.in #Phytophthora2015";;;#Phytophthora2015;"641585998032465920";https://twitter.com/KamounLab/status/641585998032465920
primeur_agf;2015-09-09 13:45;0;0;"Fusarium nekt Nederlandse slateelt. Lees het in de laatste @primeur_agf pic.twitter.com/fPp4wmf3bX";;@primeur_agf;;"641578067052265472";https://twitter.com/primeur_agf/status/641578067052265472
grntnnws;2015-09-09 13:45;2;0;"Fusarium nekt Nederlandse slateelt. Lees het in de laatste @primeur_agf pic.twitter.com/yEsla4ddlL";;@primeur_agf;;"641578067043835904";https://twitter.com/grntnnws/status/641578067043835904
agfnl;2015-09-09 13:45;0;0;"Fusarium nekt Nederlandse slateelt. Lees het in de laatste @primeur_agf pic.twitter.com/Z0xGGJj52I";;@primeur_agf;;"641578051927605250";https://twitter.com/agfnl/status/641578051927605250
SNP_papers;2015-09-09 13:22;0;0;"Genetic analysis and chromosome mapping of resistance to Fusarium oxysporum f. sp. niveum… http:// dlvr.it/C5t36M pic.twitter.com/J8QDCJcdYD";;;;"641572272189214720";https://twitter.com/SNP_papers/status/641572272189214720
agriprof;2015-09-09 13:19;0;1;"@snides007 Ear wash is usually to keep Fusarium Head Blight (scab) out as well as Septoria and mildew.";;@snides007;;"641571682633674752";https://twitter.com/agriprof/status/641571682633674752
tandffood;2015-09-09 12:31;0;0;"#IYS2015 A paper on environmental factors affecting Fusarium oxysporum in cucumber continuously cropped soil is free: http:// bit.ly/1GuOq6j";;;#IYS2015;"641559547405049856";https://twitter.com/tandffood/status/641559547405049856
tandfplant;2015-09-09 12:31;0;0;"#IYS2015 A paper on environmental factors affecting Fusarium oxysporum in cucumber continuously cropped soil is free: http:// bit.ly/1GuOq6j";;;#IYS2015;"641559547107217408";https://twitter.com/tandfplant/status/641559547107217408
CancerPapers;2015-09-09 12:28;0;0;"Rhizopus arrhizus and Fusarium solani Concomitant Infection in an… http:// dlvr.it/C5rf9m #leukemia pic.twitter.com/PHQPk4IRO1";;;#leukemia;"641558838013890561";https://twitter.com/CancerPapers/status/641558838013890561
fmartin1954;2015-09-09 09:01;0;1;"New Phytologist: Comparative genomics of Fusarium oxysporum f. sp. melonis reveals th... | @scoopit via @KamounLab http:// sco.lt/7XKcS1";;@scoopit @KamounLab;;"641506770888851456";https://twitter.com/fmartin1954/status/641506770888851456
Fusarium;2015-09-09 07:11;0;0;"@georgelinker you need to source that. On second thought, we are done. Don't post to me again.";;@georgelinker;;"641478934605918208";https://twitter.com/Fusarium/status/641478934605918208
cassinassie;2015-09-09 06:09;0;0;"Photo: belonephilic: ashmonster91: A fungus called fusarium … I work with it in a lab. And it looks like a... http:// tmblr.co/ZY_MHx1tsKWow";;;;"641463468407787520";https://twitter.com/cassinassie/status/641463468407787520
YCEDA_DesertAg;2015-09-09 02:54;0;1;"Tomorrow was the day to plant our Fusarium Wilt of Lettuce resistance trial. Mother Nature obviously has other... http:// fb.me/6R6cHaKoq";;;;"641414375841079296";https://twitter.com/YCEDA_DesertAg/status/641414375841079296
Briev15;2015-09-09 00:08;5;1;"Growing winter wheat after these weekends rain? Give @Rayglen_NOW a call, we have the first ever Fusarium resistant variety! #plant16";;@Rayglen_NOW;#plant16;"641372655359164416";https://twitter.com/Briev15/status/641372655359164416
georgelinker;2015-09-08 23:36;0;0;"@Fusarium A vaccine failure rate of 2% equals 2 million failures per 100 million vaccines. That = 7 million failures in us, hardly rare!";;@Fusarium;;"641364487673540608";https://twitter.com/georgelinker/status/641364487673540608
wheat_papers;2015-09-08 22:28;0;0;"Genetic diversity of Fusarium graminearum sensu lato isolates from wheat associated with… http:// dlvr.it/C5YC35 pic.twitter.com/GEVrtJccwK";;;;"641347293665361922";https://twitter.com/wheat_papers/status/641347293665361922
georgelinker;2015-09-08 22:10;0;0;"@Fusarium Still Untrue http://www. cdc.gov/mmwr/preview/m mwrhtml/mm6236a2.htm …";;@Fusarium;;"641342791608471553";https://twitter.com/georgelinker/status/641342791608471553
gr8whitenorth;2015-09-08 22:09;0;0;"Alberta Fusarium Survey|Farms #AgNews http:// bit.ly/Zdftkq";;;#AgNews;"641342521205915649";https://twitter.com/gr8whitenorth/status/641342521205915649
Fusarium;2015-09-08 20:39;0;0;"Even when homeopathy "works", it epically fails. http://www. ctvnews.ca/mobile/health/ dozens-suffer-apparent-amphetamine-poisoning-at-german-homeopathic-conference-1.2548502 …";;;;"641319891207852032";https://twitter.com/Fusarium/status/641319891207852032
Fusarium;2015-09-08 19:48;0;0;"@georgelinker VF happens. No one said it doesn't. It's rare. It's investigated and documented.";;@georgelinker;;"641307110635139072";https://twitter.com/Fusarium/status/641307110635139072
Fusarium;2015-09-08 19:47;0;0;"@georgelinker what article? What journal? Did you even have access to the full studies or did you only read abstracts?";;@georgelinker;;"641306792992075777";https://twitter.com/Fusarium/status/641306792992075777
Fusarium;2015-09-08 19:44;0;0;"@georgelinker http:// scienceblogs.com/insolence/2011 /02/03/the-clueless-cite-the-ignorant/ … don't link AV sites to me";;@georgelinker;;"641306186445250561";https://twitter.com/Fusarium/status/641306186445250561
Immunol_papers;2015-09-08 14:58;0;0;"Inna: Activation of salicylic acid metabolism and signal transduction can enhance resistance to Fusarium wilt in… http:// dlvr.it/C5NLHl";;;;"641234198393548801";https://twitter.com/Immunol_papers/status/641234198393548801
KamounLab;2015-09-08 10:27;1;1;". @MPPjournal I-7 expands the repertoire of genes for resistance to Fusarium wilt in tomato http:// sco.lt/6VM25p";;@MPPjournal;;"641166059979042816";https://twitter.com/KamounLab/status/641166059979042816
yakugaku56;2015-09-08 07:38;0;1;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"641123417542930433";https://twitter.com/yakugaku56/status/641123417542930433
BrettSumm;2015-09-07 22:17;2;2;"New research by our pathologists - Fusarium oxysporum f.sp. radicis-vanillae causing #Vanilla root/stem rot: http:// onlinelibrary.wiley.com/doi/10.1111/pp a.12445/abstract … ”";;;#Vanilla;"640982353842597888";https://twitter.com/BrettSumm/status/640982353842597888
agrinova;2015-09-07 21:50;1;0;"NUEVO|| TRICO PLUS A fungicida biológico para el control de enfermedades provocadas por hongos como Fusarium , Rhizoctonia, entre otros....";;;;"640975337426255872";https://twitter.com/agrinova/status/640975337426255872
TVORadio;2015-09-07 17:00;0;0;"Quieres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @AgrocalidadEC pic.twitter.com/hs9ddu0TjO";;@AgrocalidadEC;;"640902465018204161";https://twitter.com/TVORadio/status/640902465018204161
biocomes;2015-09-07 16:43;2;1;"Experiments show that an oil-based formulation for the control of Fusarium in maize reduces germination rate http://www. biocomes.eu/disease/fusari um-spp/update/fusarium-spp-update-september-2015/ …";;;;"640898192821891072";https://twitter.com/biocomes/status/640898192821891072
onaka_itai1219;2015-09-07 15:10;0;1;"@Fusarium _ あ、じゃあそんなに間違ってないね";;@Fusarium;;"640874878946578432";https://twitter.com/onaka_itai1219/status/640874878946578432
BSPPjournals;2015-09-07 13:40;0;0;"#Fusarium oxysporum f.sp. radicis-vanillae identified as causal agent of #Vanilla root and stem rot: http:// onlinelibrary.wiley.com/doi/10.1111/pp a.12445/abstract …";;;#Fusarium #Vanilla;"640852197266358272";https://twitter.com/BSPPjournals/status/640852197266358272
ClaireSinglet12;2015-09-07 10:11;0;0;"#Fusarium #mycotoxin contamination in the human food chain http://www. newfoodmagazine.com/19318/new-food -magazine/past-issues/issue-4-2015/fusarium-mycotoxin-contamination-in-the-human-food-chain/#.Ve1GdXSST6E.twitter …";;;#Fusarium #mycotoxin #;"640799428585095168";https://twitter.com/ClaireSinglet12/status/640799428585095168
CBC_SLU;2015-09-07 09:36;0;1;"New thesis on how naturally occuring #fungal species can counteract #Fusarium that produce dangerous #toxins : http:// pub.epsilon.slu.se/12536/";;;#fungal #Fusarium #toxins;"640790721268699136";https://twitter.com/CBC_SLU/status/640790721268699136
Joshdak1lla;2015-09-06 19:47;0;0;"@PrincyPoos do you know if fusarium has twitter";;@PrincyPoos;;"640581994498400256";https://twitter.com/Joshdak1lla/status/640581994498400256
lotusesser;2015-09-06 18:32;0;1;"@Fusarium _ まあ改めて見てみるとそんな感じはあるな()";;@Fusarium;;"640563337097416705";https://twitter.com/lotusesser/status/640563337097416705
lotusesser;2015-09-06 18:31;0;0;"@Fusarium _ 全部適当";;@Fusarium;;"640562917344079872";https://twitter.com/lotusesser/status/640562917344079872
lotusesser;2015-09-06 18:28;1;1;"@Fusarium _ インド人のエンジニアの次男みたいな顔してる";;@Fusarium;;"640562331278151680";https://twitter.com/lotusesser/status/640562331278151680
KidneyProb;2015-09-06 12:14;0;0;"Atypical Clinical Presentation of a Newer Generation Anti-Fungal Drug-Resistant Fusarium Infection After a Mod... http:// bit.ly/1Onbe9k";;;;"640468110399574016";https://twitter.com/KidneyProb/status/640468110399574016
DavidKucher;2015-09-06 04:09;0;1;"@TomahawkVPhD @JodiKoberinski Good to hear. Fusarium graminearum is a nemesis of mine";;@TomahawkVPhD @JodiKoberinski;;"640346151342837760";https://twitter.com/DavidKucher/status/640346151342837760
rnomics;2015-09-06 02:37;0;0;"Top #tweeted story in #bioscience : Rootstock resistance to fusarium wilt and ef… http:// eurekamag.com/research/003/9 23/003923258.php … , see more http:// tweetedtimes.com/v/1341?s=tnp";;;#tweeted #bioscience;"640322965603807232";https://twitter.com/rnomics/status/640322965603807232
EurekaMag;2015-09-05 23:53;770;0;"Rootstock resistance to fusarium wilt and effect on fruit yield and quality of two muskmelon cultivars http:// dlvr.it/C49LDK";;;;"640281538857295872";https://twitter.com/EurekaMag/status/640281538857295872
Chelydros;2015-09-05 22:43;0;1;"@Monophylos "Hrm, bad case of fusarium wilt. I'll poke at it with my staff here until the Wilt Monster pops out and then hurl rocks at it."";;@Monophylos;;"640264046017536000";https://twitter.com/Chelydros/status/640264046017536000
syngentacanada;2015-09-05 15:20;0;0;"How to protect your potatoes from #fusarium & #silverscurf : http:// ow.ly/RAyyv #Stadium";;;#fusarium #silverscurf #Stadium;"640152577917763590";https://twitter.com/syngentacanada/status/640152577917763590
AqleemAbbas;2015-09-05 13:44;0;0;"#What is DON? #Fusarium #head #blight (scab) of wheat crop. It causes low yield and production of mycotoxin,... http:// fb.me/2hrdNJ9uM";;;#What #Fusarium #head #blight;"640128271858966528";https://twitter.com/AqleemAbbas/status/640128271858966528
yeyetn4;2015-09-05 03:30;0;0;"Spesies dari cendawan Fusarium yg dpt menyerang tanaman cabai di antaranya : F. oxysporum, F solani, F. moniliforme dan F. clamidosporium";;;;"639973832296566785";https://twitter.com/yeyetn4/status/639973832296566785
Microfalq;2015-09-05 01:15;0;0;"¿ #SabíasQue podrían encontrarse más de 2.000 distintos tipos de hongos en el hogar? Algunos como el Aspergillus, Penicillium y Fusarium";;;#Sab;"639939764548845569";https://twitter.com/Microfalq/status/639939764548845569
NewFoodMag;2015-09-04 23:55;1;0;"Find out about fusarium mycotoxin risk in the human food chain http:// bit.ly/1N77Yli RT pic.twitter.com/kx5FRwlHxJ";;;;"639919795123671040";https://twitter.com/NewFoodMag/status/639919795123671040
ACSearus;2015-09-04 23:49;1;0;"Sandías injertadas en calabazas, resistentes al hongo Fusarium , en Los Palacios y Villafranca. http:// searus.blogspot.com.es/2014/04/sandia -injertada-en-calabazas-en-los.html …";;;;"639918327868080128";https://twitter.com/ACSearus/status/639918327868080128
flplantdr;2015-09-04 19:49;1;1;"Want to prevent Fusarium wilt in date palms? Read up on prevention tactics: http:// goo.gl/nY8ENT http:// fb.me/6O0ZTKpDb";;;;"639857776324296704";https://twitter.com/flplantdr/status/639857776324296704
SmokyLakeCounty;2015-09-04 19:03;0;0;"ASB also surveyed County for grasshoppers, fusarium , swede midge,and verticillum wilt. Call 780-650-5409 for info.";;;;"639846263018491904";https://twitter.com/SmokyLakeCounty/status/639846263018491904
TVORadio;2015-09-04 17:00;0;0;"Quieres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec pic.twitter.com/PlBXFSWNEO";;@agrocalidadec;;"639815318488002560";https://twitter.com/TVORadio/status/639815318488002560
Broders_Lab;2015-09-04 16:33;0;1;"New Phytologist: Comparative genomics of Fusarium oxysporum f. sp. melonis reveals th... | @scoopit via @KamounLab http:// sco.lt/8Rr67V";;@scoopit @KamounLab;;"639808590577057792";https://twitter.com/Broders_Lab/status/639808590577057792
yogesh23gupta;2015-09-04 14:33;0;0;"New Phytologist: Comparative genomics of Fusarium oxysporum f. sp. melonis reveals th... | @scoopit via @KamounLab http:// sco.lt/7agKll";;@scoopit @KamounLab;;"639778336693166080";https://twitter.com/yogesh23gupta/status/639778336693166080
HelmaVerberkt;2015-09-04 13:48;0;0;"Onderzoek middelen/maatregelen Fusarium in sla gestart. Hygiene belangrijk om verspreiding te voorkomen! https:// lnkd.in/e8ykXUF";;;;"639767107186507780";https://twitter.com/HelmaVerberkt/status/639767107186507780
KamounLab;2015-09-04 12:04;4;5;". @NewPhyt by @MEMF_blog & @martijnrep Fusarium oxysporum melonis secreted protein recognized by Fom-2 R gene http:// sco.lt/5mGuDB";;@NewPhyt @MEMF_blog @martijnrep;;"639740814487355392";https://twitter.com/KamounLab/status/639740814487355392
FrontMicrobiol;2015-09-03 15:27;0;0;"Antagonistic activity of Ocimum sanctum L. essential oil on growth and zearalenone production by Fusarium gram... http:// bit.ly/1JQ0Vqg";;;;"639429435200946176";https://twitter.com/FrontMicrobiol/status/639429435200946176
syngentacanada;2015-09-03 13:05;0;0;"Apply #Stadium as a post-harvest spray as #potatoes are put into storage to protect against #Fusarium . Details: http:// ow.ly/RAymu";;;#Stadium #potatoes #Fusarium;"639393878622257152";https://twitter.com/syngentacanada/status/639393878622257152
GlobalMilling;2015-09-03 10:28;0;0;"Fusarium mycotoxin contamination in the human food chain | Global Milling | @scoopit http:// sco.lt/6oR6or";;@scoopit;;"639354187277578240";https://twitter.com/GlobalMilling/status/639354187277578240
sharoncordovaa;2015-09-03 09:07;0;0;"Fusarium , LISTO .. #goodnight";;;#goodnight;"639333837693132800";https://twitter.com/sharoncordovaa/status/639333837693132800
NewFoodMag;2015-09-03 08:25;1;1;"Find out about fusarium mycotoxin risk in the human food chain http:// bit.ly/1N77Yli PRT pic.twitter.com/DdtIgVUPic";;;;"639323354743357440";https://twitter.com/NewFoodMag/status/639323354743357440
ArmorSeed;2015-09-03 00:30;1;0;"Fusarium Head Blight in your wheat? Check out the @ArmorSeed blog to brush up on what you need to know. #ArmorWheat http:// armorseed.com/blog/282-fusar ium-head-blight-in-wheat …";;@ArmorSeed;#ArmorWheat;"639203704047042566";https://twitter.com/ArmorSeed/status/639203704047042566
VicamWaters;2015-09-02 23:20;0;0;"@NewFoodMag takes a closer look at Fusarium mycotoxins in the human food chain http:// bit.ly/1IKVZ5b";;@NewFoodMag;;"639186053111357440";https://twitter.com/VicamWaters/status/639186053111357440
crop_science;2015-09-02 22:14;0;0;"Mapping Fusarium solani and Aphanomyces euteiches root rot resistance and root architecture #QTL in #commonbean https:// goo.gl/idI5hK #OA";;;#QTL #commonbean #OA;"639169438592270337";https://twitter.com/crop_science/status/639169438592270337
nitroreaper5;2015-09-02 19:42;0;1;"@LucasAHaag I assume the moldy looking seeds are the ones infected with Fusarium ?";;@LucasAHaag;;"639131327292268544";https://twitter.com/nitroreaper5/status/639131327292268544
shawnbrenneman;2015-09-02 18:19;1;2;"Coverage is key for storage app in potatoes with #Stadiumfungicide for silver scurf & fusarium dry rot #SyngentaHoneywood";;;#Stadiumfungicide #SyngentaHoneywood;"639110338340851712";https://twitter.com/shawnbrenneman/status/639110338340851712
LucasAHaag;2015-09-02 17:49;6;4;"Fusarium infected seeds in a KCIA germ test. Seed trts improving germ in some seed lots from around 20% to over 90%. pic.twitter.com/umo4KQiqHB";;;;"639102734193422336";https://twitter.com/LucasAHaag/status/639102734193422336
AgrocalidadEC;2015-09-02 17:14;0;0;"Evitémos el ingreso del Hongo Fusarium , usa herramientas exclusivas comunícate con AGROCALIDAD #EcuadorEsCalidad pic.twitter.com/YyC7ainQcr";;;#EcuadorEsCalidad;"639093975404650496";https://twitter.com/AgrocalidadEC/status/639093975404650496
TVORadio;2015-09-02 17:00;0;0;"Quieres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec pic.twitter.com/Y7vJVOuaxu";;@agrocalidadec;;"639090510875897856";https://twitter.com/TVORadio/status/639090510875897856
SWMNpest;2015-09-02 13:08;4;1;"Starting to see root basal stalk rots develop in some SW MN corn. Fusarium sp. In some cases.";;;;"639032148419194880";https://twitter.com/SWMNpest/status/639032148419194880
jacquet_chris;2015-09-02 09:47;1;0;"Insights into Triticum aestivum seedling root rot caused by Fusarium graminearum | @scoopit via @alejorojas2 http:// sco.lt/6HK7o9";;@scoopit @alejorojas2;;"638981634352660480";https://twitter.com/jacquet_chris/status/638981634352660480
CWFamenity;2015-09-02 09:11;1;1;"Sustane 5-2-4+Fe 4 weeks ago and still looking good. No fusarium , no anthracnose and a sensible clip rate. pic.twitter.com/Yo0WMM06XS";;;;"638972623477735424";https://twitter.com/CWFamenity/status/638972623477735424
taisaku_iinkai;2015-09-02 06:25;0;0;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"638930615694299136";https://twitter.com/taisaku_iinkai/status/638930615694299136
alejorojas2;2015-09-02 04:50;0;1;"Insights into Triticum aestivum seedling root rot caused by Fusarium graminearum— Molecular Plant-M... | @scoopit http:// sco.lt/7GzCld";;@scoopit;;"638906818589261824";https://twitter.com/alejorojas2/status/638906818589261824
ISMPMI;2015-09-02 02:20;2;1;"First Look: Insights into Triticum aestivum seedling root rot caused by Fusarium graminearum http:// ow.ly/33wC3U";;;;"638869191295168512";https://twitter.com/ISMPMI/status/638869191295168512
BananodeCR;2015-09-02 01:12;0;0;"@bananaresearch we have some other recommendations to prevent the #fusarium http:// bit.ly/1EAFSw0";;@bananaresearch;#fusarium;"638852028580519936";https://twitter.com/BananodeCR/status/638852028580519936
FoodIndustryMag;2015-09-01 23:46;0;0;"Fusarium mycotoxin contamination in the human food chain http:// foodindustrymag.com/fusarium-mycot oxin-contamination-in-the-human-food-chain/ …";;;;"638830249350819840";https://twitter.com/FoodIndustryMag/status/638830249350819840
AgrocalidadEC;2015-09-01 23:03;0;0;"Evitémos el ingreso del Hongo Fusarium , usa herramientas exclusivas comunícate con AGROCALIDAD #EcuadorEsCalidad pic.twitter.com/wZGvGre7gy";;;#EcuadorEsCalidad;"638819522175045632";https://twitter.com/AgrocalidadEC/status/638819522175045632
NewFoodMag;2015-09-01 16:56;2;1;"Find out about fusarium mycotoxin risk in the human food chain http:// bit.ly/1N77Yli pic.twitter.com/Il2gggz6OZ";;;;"638727239186649088";https://twitter.com/NewFoodMag/status/638727239186649088
NewFoodMag;2015-09-01 15:28;0;0;"Find out about fusarium mycotoxin risk in the human food chain http:// bit.ly/1N77Yli pic.twitter.com/cbSdq05FB3";;;;"638704889221238784";https://twitter.com/NewFoodMag/status/638704889221238784
cowboyjunkey;2015-09-01 04:51;0;1;"@cowboyjunkey ... elevators show no fusarium . Here's a picture from just prior to harvest in the same area. pic.twitter.com/kHpCckl4CC";;@cowboyjunkey;;"638544784672489472";https://twitter.com/cowboyjunkey/status/638544784672489472
bananaresearch;2015-09-01 02:05;1;2;"Our PhD Nani is now in Indonesia to collect fusarium samples from indigenous trees. Read more on our website: http:// buzz.mw/b6h50_f";;;;"638502899849535488";https://twitter.com/bananaresearch/status/638502899849535488
yakugaku56;2015-09-01 00:38;1;5;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"638480982299906048";https://twitter.com/yakugaku56/status/638480982299906048
promusa_banana;2015-08-31 19:10;2;0;"Embrapa scientist Miguel Dita on the need to improve how #bananas are screened for their resistance to Fusarium wilt http:// bit.ly/1JBKmTi";;;#bananas;"638398391257591809";https://twitter.com/promusa_banana/status/638398391257591809
