username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
yeast_papers;2016-09-30 17:52;0;0;"Pubmed: Banana fruits affected by Fusarium post-harvest disease as source of human fusariosis. http:// dlvr.it/MMfglH";;;;"781884370193829888";https://twitter.com/yeast_papers/status/781884370193829888
wheat_papers;2016-09-30 16:34;0;0;"A Natural Mutation Involving both Pathogenicity and Perithecium Formation in the Fusarium graminearum Species… http:// dlvr.it/MMdWlT pic.twitter.com/onBHe4bqkl";;;;"781864832622399488";https://twitter.com/wheat_papers/status/781864832622399488
asbama_;2016-09-30 15:30;1;0;"Estamos en taller regional Marchitez por Fusarium R4T en las instalaciones de @Corpoica Sevilla, Mag., Zona Bananera. #TodosContraFusarium pic.twitter.com/cjnDsTMpYh";;@Corpoica;#TodosContraFusarium;"781848694043934722";https://twitter.com/asbama_/status/781848694043934722
transcriptomes;2016-09-30 15:00;0;0;"Transcription Profiling Analysis of Mango- Fusarium mangiferae Interaction. http://www. ncbi.nlm.nih.gov/pubmed/27683574";;;;"781841210696531968";https://twitter.com/transcriptomes/status/781841210696531968
nitroreaper5;2016-09-30 14:23;0;1;"Fusarium stalk rot ...saying bye bye to this variety next year pic.twitter.com/53mTsNLNdZ";;;;"781831793821442048";https://twitter.com/nitroreaper5/status/781831793821442048
gyr_papers;2016-09-30 12:19;0;0;"PubMed: Dual effectiveness of Alternaria but not Fusarium mycotoxins against human topoisomerase II and bacterial… http:// dlvr.it/MMYmbp";;;;"781800669862727680";https://twitter.com/gyr_papers/status/781800669862727680
surachaiiiii;2016-09-30 11:41;2;0;"ถ่าย Fusarium มาก็บอก 5555 https:// twitter.com/samrujlok/stat us/781787450125332481 …";;;;"781790989685956608";https://twitter.com/surachaiiiii/status/781790989685956608
geofilia;2016-09-30 10:07;0;1;"El hongo Fusarium culmorum mineraliza de manera completa el plastificante, es decir, lo degrada en su totalidad. http:// ift.tt/2dw4PS2";;;;"781767322612666368";https://twitter.com/geofilia/status/781767322612666368
KylaChelsie;2016-09-30 02:29;0;0;"The feels you get when you score #1 durum on a #fusarium year like this. @agchat";;@agchat;#1 #fusarium;"781652271067123712";https://twitter.com/KylaChelsie/status/781652271067123712
stephenmarek2;2016-09-30 00:12;0;1;"The FTF gene family regulates virulence and expression of SIX effectors in Fusarium oxysporum - Niñ... | @scoopit http:// sco.lt/5kBPFZ";;@scoopit;;"781617558113976320";https://twitter.com/stephenmarek2/status/781617558113976320
LeadersBeverage;2016-09-30 00:07;0;1;"@TheBeerTemple and this painting is called fusarium";;@TheBeerTemple;;"781616409059086336";https://twitter.com/LeadersBeverage/status/781616409059086336
Seed_Testing;2016-09-29 23:46;0;0;"TEXT us your questions now! 1-587-801-1313 #seedtesting #graintesting #clubroot #aphanomyces #fusarium #germination";;;#seedtesting #graintesting #clubroot #aphanomyces #fusarium #germination;"781611008997613568";https://twitter.com/Seed_Testing/status/781611008997613568
yakugaku56;2016-09-29 23:40;0;4;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"781609585723400192";https://twitter.com/yakugaku56/status/781609585723400192
SyngentaUS;2016-09-29 19:52;0;1;"“Strong SDHI products have opened up new levels of protection against diseases like Rhizoctonia & Fusarium .” – Dale Ireland #SWWebinar";;;#SWWebinar;"781552268587962368";https://twitter.com/SyngentaUS/status/781552268587962368
CropProCory;2016-09-29 19:25;0;0;"@Wally_53 @DavidKucher we have fields in seed alfalfa for 4 years-then canola-wheat. still spray it for fusarium and sample not much diff";;@Wally_53 @DavidKucher;;"781545378537627648";https://twitter.com/CropProCory/status/781545378537627648
univisionreno;2016-09-29 19:02;0;0;"La especie “ Fusarium culmorun” produce unas enzimas que tienen el poder de degradar un aditivo de los plásticos... http:// fb.me/1krLh4V9R";;;;"781539564426932224";https://twitter.com/univisionreno/status/781539564426932224
Univision_CT;2016-09-29 19:02;0;0;"La especie “ Fusarium culmorun” produce unas enzimas que tienen el poder de degradar un aditivo de los plásticos... http:// fb.me/8bLloMBUt";;;;"781539564376641536";https://twitter.com/Univision_CT/status/781539564376641536
laloflores746;2016-09-29 19:02;0;0;"La especie “ Fusarium culmorun” produce unas enzimas que tienen el poder de degradar un aditivo de los plásticos... http:// fb.me/7P9lk9RPn";;;;"781539563441446912";https://twitter.com/laloflores746/status/781539563441446912
biooma;2016-09-29 17:37;0;0;"#Ciencia Los científicos, señalaron que la especie Fusarium culmorun produce unas enzimas llamadas "cutinasas",... http:// fb.me/8dTXYLXpw";;;#Ciencia;"781518172004421632";https://twitter.com/biooma/status/781518172004421632
eco_sustainabl;2016-09-29 16:09;0;0;"Fusarium Patch Desease season is upon us! We've got a handy F.A.Q to help you identify, treat and prevent it! http:// buff.ly/2cW19Gg pic.twitter.com/aRvtGJTESN";;;;"781496004747137024";https://twitter.com/eco_sustainabl/status/781496004747137024
ginraku0202;2016-09-29 15:38;0;2;"@iga_0411_ @Fusarium _ そのうち誰も並んでくれなくなりますよ…";;@iga_0411_ @Fusarium;;"781488364880928768";https://twitter.com/ginraku0202/status/781488364880928768
ginraku0202;2016-09-29 15:38;0;0;"@Fusarium _ 昨日でやらかしてるのきづいてくださいよ！";;@Fusarium;;"781488205946232834";https://twitter.com/ginraku0202/status/781488205946232834
ginraku0202;2016-09-29 15:34;0;0;"@Fusarium _ 何してんすか笑";;@Fusarium;;"781487265503596545";https://twitter.com/ginraku0202/status/781487265503596545
grupo_trigo;2016-09-29 13:38;9;6;"¿Vieron esto? Una plataforma web para el pronóstico de Fusarium en trigo >>> http:// bit.ly/2cDNaSm @intaargentina @INIA_UY @INASE_UY pic.twitter.com/yano3kCo54";;@intaargentina @INIA_UY @INASE_UY;;"781458167079264256";https://twitter.com/grupo_trigo/status/781458167079264256
HAlicia_NavSon;2016-09-29 13:30;0;0;"Científicos mexicanos hallan hongo que degrada el plástico en 60 horas/“ Fusarium culmorun” enzimas “cutinasas” http://www. sinembargo.mx/27-09-2016/309 7526 …";;;;"781456048653602816";https://twitter.com/HAlicia_NavSon/status/781456048653602816
MPPjournal;2016-09-29 12:40;2;4;"New paper - Fusarium oxysporum MAPKs and cross-kingdom pathogenicity http:// onlinelibrary.wiley.com/doi/10.1111/mp p.12446/abstract … #plantpath";;;#plantpath;"781443566971289600";https://twitter.com/MPPjournal/status/781443566971289600
s_simpfendorfer;2016-09-29 12:14;0;1;"@Simon_Mock 4 = actually having Fusarium in previous stubble. F. graminearum biggest risk, F. culmorum mod and F. pseudo (crown rot) lower";;@Simon_Mock;;"781437071307051008";https://twitter.com/s_simpfendorfer/status/781437071307051008
EPSGradSchool;2016-09-29 10:05;0;0;"Today 10.00h EPS Graduation Mara de Sain: ‘How to conquer a tomato plant? Fusarium oxysporum effector targets’: http:// sils.uva.nl/news-events/ev ents/sils-events/sils-events/content/folder/events/2016/09/phd-defence-ceremony-by-mara-de-sain.html …";;;;"781404597655072768";https://twitter.com/EPSGradSchool/status/781404597655072768
symbioticworld;2016-09-29 10:00;0;0;"Root-hair endophyte stacking in finger millet creates a physicochemical barrier to trap the fungal pathogen Fusarium http://www. nature.com/articles/nmicr obiol2016167 …";;;;"781403376357629952";https://twitter.com/symbioticworld/status/781403376357629952
Scien_net;2016-09-29 08:34;0;0;"#Scien Effect of a culture filtrate from Fusarium avenaceum on the penetration of Heterodera daverti into roots of… http:// dlvr.it/MM8TtX";;;#Scien;"781381549904179200";https://twitter.com/Scien_net/status/781381549904179200
MarineMycoholic;2016-09-29 07:49;0;0;"@KristiGdanetz it was exhausting but successful - making my way back to state college with about 300 fusarium cultures to play with";;@KristiGdanetz;;"781370359400497152";https://twitter.com/MarineMycoholic/status/781370359400497152
memoriacampesin;2016-09-29 06:52;8;8;""Científicos mexicanos hallan hongo que degrada plástico en 60 horas ( Fusarium culmorun)" http://www. invdes.com.mx/ciencia-ms/290 6-cientificos-mexicanos-hallan-hongo-que-degrada-plastico-en-60-horas.html …";;;;"781355943686799360";https://twitter.com/memoriacampesin/status/781355943686799360
rincondeciencia;2016-09-29 04:50;0;1;"Los científicos, señalaron que la especie Fusarium culmorun produce unas enzimas llamadas "cutinasas", las cuales... http:// fb.me/2lY7k6QOY";;;;"781325142161027072";https://twitter.com/rincondeciencia/status/781325142161027072
itsAmadis;2016-09-29 04:29;0;1;"fíjense bien en lo que dice Carmen Sánchez, la biotecnóloga líder del equipo: "...encontramos el hongo Fusarium culmorum partiendo del...";;;;"781320085554143233";https://twitter.com/itsAmadis/status/781320085554143233
hewsonangel03;2016-09-29 04:22;4;1;"Thanks @LisaSeedlings for sharing this great article about trying to combat Fusarium w/ new studies! http:// news.uoguelph.ca/2016/09/22956/";;@LisaSeedlings;;"781318285858050049";https://twitter.com/hewsonangel03/status/781318285858050049
igutjung;2016-09-28 23:25;0;0;"Alimentary toxic aleukia (ATA) - ทำให้คนกว่าแสนคนที่โซเวียตตายเพราะติดเชื้อ Trichothecenes จาก Fusarium sp. ที่อยู่ในธัญพืช";;;;"781243482618724356";https://twitter.com/igutjung/status/781243482618724356
FernetRotondo;2016-09-28 21:52;0;0;"El temible hongo Fusarium AAAAAA";;;;"781220049726148608";https://twitter.com/FernetRotondo/status/781220049726148608
ndykmn;2016-09-28 20:07;5;4;"U of G Discovery May Benefit Farmers Worldwide http:// news.uoguelph.ca/2016/09/22956/ Microbe that combats fusarium .";;;;"781193719760375812";https://twitter.com/ndykmn/status/781193719760375812
Donchufo;2016-09-28 16:56;0;0;"Desearle la muerte a un cultivador de porro es desearle fusarium solo para entendidos ya tu sabes jeje";;;;"781145481028272128";https://twitter.com/Donchufo/status/781145481028272128
Ladylawn;2016-09-28 16:10;0;0;"Fighting fusarium patch in lawns. I've not seen any in my own lawn yet - but I'm keeping an eye out! http:// ow.ly/tpeC304yKCc";;;;"781134016665755648";https://twitter.com/Ladylawn/status/781134016665755648
eiddaT;2016-09-28 16:07;0;0;"@fatinfaliaa yelah. aku cakap fusarium tu fungi je pun. apa yang cool nya";;@fatinfaliaa;;"781133346613055488";https://twitter.com/eiddaT/status/781133346613055488
ginraku0202;2016-09-28 16:01;0;0;"@Fusarium _ 1番最悪なパターンです笑笑";;@Fusarium;;"781131662008516608";https://twitter.com/ginraku0202/status/781131662008516608
eiddaT;2016-09-28 16:01;0;3;"baca journal sendiri pun banyak fusarium macam pun. macam2 jenis fusarium ada";;;;"781131621751672833";https://twitter.com/eiddaT/status/781131621751672833
ginraku0202;2016-09-28 15:37;0;0;"@Fusarium _ 事故ってるじゃないですか！笑";;@Fusarium;;"781125631270465537";https://twitter.com/ginraku0202/status/781125631270465537
rob234king;2016-09-28 15:21;1;0;"Fusarium graminearum PH-1 genome and annotation version 5.0 @Rothamsted with updated gene models and secretome. http:// wp.me/p7X5QR-11";;@Rothamsted;;"781121664482471936";https://twitter.com/rob234king/status/781121664482471936
wheat_papers;2016-09-28 14:54;0;0;"PvPGIP2 accumulation in specific floral tissues, but not in the endosperm, limits Fusarium … http:// dlvr.it/MLvkJT pic.twitter.com/7Lyh3u8E3z";;;;"781114761425453056";https://twitter.com/wheat_papers/status/781114761425453056
markahubbard;2016-09-28 14:08;0;1;"Root-hair endophyte stacking in finger millet creates physiochemical barrier to trap.. Fusarium graminearum http://www. nature.com/articles/nmicr obiol2016167 … via @B4FA";;@B4FA;;"781103304851927040";https://twitter.com/markahubbard/status/781103304851927040
wheatgen_papers;2016-09-28 12:56;0;0;"Multiple Minor QTLs Are Responsible for Fusarium Head Blight Resistance in Chinese Wheat… http:// dlvr.it/MLt10c pic.twitter.com/aej7Uealqz";;;;"781085064507514880";https://twitter.com/wheatgen_papers/status/781085064507514880
wheat_papers;2016-09-28 12:29;0;0;"Multiple Minor QTLs Are Responsible for Fusarium Head Blight Resistance in Chinese Wheat… http:// dlvr.it/MLscpk pic.twitter.com/Lv0krnmkJ5";;;;"781078271181979649";https://twitter.com/wheat_papers/status/781078271181979649
TE_papers;2016-09-28 12:26;0;0;"Comparative genomics of Fusarium oxysporum f. sp. melonis reveals the secreted protein recognized by the Fom-2… http:// dlvr.it/MLsZwt";;;;"781077652404736001";https://twitter.com/TE_papers/status/781077652404736001
custom_ms;2016-09-28 12:26;0;0;"Comparative genomics of Fusarium oxysporum f. sp. melonis reveals the secreted protein recognized by the Fom-2… http:// dlvr.it/MLsZpV";;;;"781077634709004290";https://twitter.com/custom_ms/status/781077634709004290
Dr_Lori_Burrows;2016-09-28 12:24;0;0;"Cool - endophyte that provides protection against Fusarium . https:// twitter.com/wbg_agricultur e/status/780879789943062528 …";;;;"781076992695435264";https://twitter.com/Dr_Lori_Burrows/status/781076992695435264
duurzaamtelen;2016-09-28 12:02;0;0;"Mogelijke doorbraak natuurlijke bestrijding schimmelziekten in granen. Gierst maakt eigen antibioticum: #fusarium https://www. sciencedaily.com/releases/2016/ 09/160926115341.htm#.V-uTVmFoHgo.twitter …";;;#fusarium #;"781071478464909312";https://twitter.com/duurzaamtelen/status/781071478464909312
mrillig;2016-09-28 10:15;0;2;"Very cool: Root-hair endophytic bacterium creates physicochem barrier to trap #fungal pathogen Fusarium graminearum http://www. nature.com/articles/nmicr obiol2016167 …";;;#fungal;"781044549938479105";https://twitter.com/mrillig/status/781044549938479105
goyalvgvarun;2016-09-28 07:58;0;0;"Multiple Minor QTLs Are Responsible for Fusarium Head Blight Resistance in Chinese Wheat Landrace Haiyanzhong http:// journals.plos.org/plosone/articl e?id=10.1371/journal.pone.0163292 …";;;;"781010082498764800";https://twitter.com/goyalvgvarun/status/781010082498764800
DoctorWho_0;2016-09-28 05:16;0;0;"@PNUMA @ConacytPrensa Fusarium ... interesante.";;@PNUMA @ConacytPrensa;;"780969396416249856";https://twitter.com/DoctorWho_0/status/780969396416249856
JulieAnneHowe;2016-09-28 03:47;1;2;"#agchat Q10 No 100% plans except to take durum out of our crop rotation b/c of ongoing fusarium challenges #byefelicia";;;#agchat #byefelicia;"780947026355769344";https://twitter.com/JulieAnneHowe/status/780947026355769344
ISMPMI;2016-09-28 02:23;0;0;"First Look: PvPGIP2 accumulation in specific floral tissues, but not in the endosperm, limits Fusarium graminea... http:// ow.ly/b5aJ504UgEE";;;;"780925745690447873";https://twitter.com/ISMPMI/status/780925745690447873
IntelligroTurf;2016-09-28 02:01;3;0;"Don't just control fusarium /microdochium patch, prevent it. Finally, a #fungicide that's so much more. http:// ow.ly/3nET304sRtm pic.twitter.com/EaqgfZDPgM";;;#fungicide;"780920353212211200";https://twitter.com/IntelligroTurf/status/780920353212211200
fmartin1954;2016-09-28 00:42;2;1;"Root-hair endophyte stacking in finger millet creates a physicochemical barrier to trap the fungal path Fusarium http:// sco.lt/5IVX4D";;;;"780900411662299138";https://twitter.com/fmartin1954/status/780900411662299138
RVDcrops;2016-09-27 23:25;12;7;"Stalk rots showing up in corn & sorghum( Fusarium pic). Prioitized harvest in infected fields to avoid lodging issues https://www. bookstore.ksre.ksu.edu/pubs/L741.pdf pic.twitter.com/IL84TNw7pL";;;;"780880984648486912";https://twitter.com/RVDcrops/status/780880984648486912
OntarioResearch;2016-09-27 23:20;0;0;". @uofg scientists discover microbe to fight #fusarium http:// bit.ly/2d7e60F #ResearchMatters #staycurious pic.twitter.com/AqOiXLoNCw";;@uofg;#fusarium #ResearchMatters #staycurious;"780879691653771265";https://twitter.com/OntarioResearch/status/780879691653771265
femforester;2016-09-27 22:42;0;2;"Calling Fusarium "turkey leg shaped" only makes it sound delicious. I'd farm it, too @kasson_wvu #ICE2016";;@kasson_wvu;#ICE2016;"780870181635534848";https://twitter.com/femforester/status/780870181635534848
BedbugXpert;2016-09-27 18:50;0;1;"EntsocAmerica: RT kasson_wvu: "PCR multiplexes discriminate #Fusarium symbionts of invasive #Euwallacea ambrosia #… https:// twitter.com/i/web/status/7 80773699448340480 …";;;#Fusarium #Euwallacea #;"780811916839116800";https://twitter.com/BedbugXpert/status/780811916839116800
alpapan;2016-09-27 17:38;0;0;"@alpapan gets helped by the Fusarium sp symbytont to digest cellulose and support the nitrogen cycle";;@alpapan;;"780793830740111361";https://twitter.com/alpapan/status/780793830740111361
kasson_wvu;2016-09-27 16:18;5;10;""PCR multiplexes discriminate #Fusarium symbionts of invasive #Euwallacea ambrosia #beetles " on 9/27/16 @4 :30 PM. #symbiosis #Kassonlab pic.twitter.com/2SKnbYvFae";;@4;#Fusarium #Euwallacea #beetles #symbiosis #Kassonlab;"780773699448340480";https://twitter.com/kasson_wvu/status/780773699448340480
amandachvs;2016-09-27 15:59;0;1;"Fusarium #micologia @Laboratório De Biomedicina - Feevale https://www. instagram.com/p/BK3KaQqgQNrO 74sUrMz3zyvL2tLkGF0OdAxuIE0/ …";;@Laborat;#micologia;"780768806394327040";https://twitter.com/amandachvs/status/780768806394327040
_AEBE_;2016-09-27 15:34;3;1;"Patogénica del Fusarium , será uno de los tantos temas que se tratará en el Foro Internacional del Banano. http:// foroaebe.com / pic.twitter.com/1AxjwvWsDV";;;;"780762601173217280";https://twitter.com/_AEBE_/status/780762601173217280
AgriMedia;2016-09-27 15:26;0;0;"Fusarium -Fighting Microbe Discovered by University of Guelph Researchers http:// blackburnnews.com/agrimedia/agri media-news/2016/09/27/fusarium-fighting-microbe-discovered-university-guelph-researchers/ … #agri";;;#agri;"780760562892410880";https://twitter.com/AgriMedia/status/780760562892410880
WheatPete;2016-09-27 14:41;0;1;"@cropdoc2 @NavabiAlireza @Wally_53 @GrainFarmers Best fusarium forecasting model in the world (imo) in #ontag , still not good enough";;@cropdoc2 @NavabiAlireza @Wally_53 @GrainFarmers;#ontag;"780749213093261312";https://twitter.com/WheatPete/status/780749213093261312
WheatPete;2016-09-27 14:26;0;1;"@Wally_53 @NavabiAlireza @cropdoc2 @GrainFarmers For fusarium ? MR variety and T3 fungicide both essential.";;@Wally_53 @NavabiAlireza @cropdoc2 @GrainFarmers;;"780745461309304832";https://twitter.com/WheatPete/status/780745461309304832
WheatPete;2016-09-27 13:35;0;0;"@NavabiAlireza @cropdoc2 @GrainFarmers Fusarium only option control is prevention. OCCC trials improve grain quality w fungicides.";;@NavabiAlireza @cropdoc2 @GrainFarmers;;"780732640425086976";https://twitter.com/WheatPete/status/780732640425086976
Javivitu;2016-09-27 12:46;0;0;"@carreterasTF espero que descontaminen la máquina entre palmera y palmera porque el fusarium no va a dejar ni una viva!";;@carreterasTF;;"780720304377176064";https://twitter.com/Javivitu/status/780720304377176064
Prof_Braj_Singh;2016-09-27 12:43;2;3;"Root bacterial endophyte traps & kills the fungal pathogen Fusarium @CottonResearch , @theGRDC ; @CottonInfoAust . http://www. nature.com/articles/nmicr obiol2016167?WT.ec_id=NMICROBIOL-201609&spMailingID=52399663&spUserID=MTc1OTY1MTczMDM2S0&spJobID=1004579937&spReportId=MTAwNDU3OTkzNwS2 …";;@CottonResearch @theGRDC @CottonInfoAust;;"780719467521204224";https://twitter.com/Prof_Braj_Singh/status/780719467521204224
marcohbello;2016-09-27 05:35;3;3;"MT Fusarium fujikuroi from winegrapes produces high levels of fumonisins similar to mycotoxic fusaria http:// sco.lt/9GTMqf #plantpath";;;#plantpath;"780611693260992512";https://twitter.com/marcohbello/status/780611693260992512
damon_lee_smith;2016-09-27 04:27;26;20;"Scout now for #corn ear rots; finding an array in Wisconsin including Diplodia ear rot shown here. Also finding Fusarium and Gibberella. pic.twitter.com/OAb76TVO3a";;;#corn;"780594692526333952";https://twitter.com/damon_lee_smith/status/780594692526333952
CapacitarPlast;2016-09-27 03:13;0;0;""La investigadora explicó que el hongo Fusarium culmorum mineraliza de manera completa el plastificante, es... http:// fb.me/1yaylr1ZT";;;;"780576087390715904";https://twitter.com/CapacitarPlast/status/780576087390715904
CharlesAnyan;2016-09-26 21:43;0;0;"@woodboroughpark @Woldgrain_Ltd nothing groundbreaking here but above 5 yr ave. thankful, considering the amount of fusarium";;@woodboroughpark @Woldgrain_Ltd;;"780493029102804992";https://twitter.com/CharlesAnyan/status/780493029102804992
haru__coscnt;2016-09-26 20:12;0;1;"@Fusarium _ 最高";;@Fusarium;;"780470017334718465";https://twitter.com/haru__coscnt/status/780470017334718465
PPT_Search;2016-09-26 18:10;0;0;"fusarium on guava slide 2 Powerpoint Templates - http://www. ppthunter.com/fusarium-on-gu ava-slide-2.htm … #fusarium #on #guava #slide #2";;;#fusarium #on #guava #slide #2;"780439456197275649";https://twitter.com/PPT_Search/status/780439456197275649
Davelifehealth;2016-09-26 15:35;1;1;"FUSARIUM GRAMINEARUM -TEMA 5 - HONGOS: http:// youtu.be/Rph3JryyDTQ?a vía @YouTube";;@YouTube;;"780400482028249088";https://twitter.com/Davelifehealth/status/780400482028249088
Davelifehealth;2016-09-26 15:35;0;0;"He añadido un vídeo a una lista de reproducción de @YouTube ( http:// youtu.be/Rph3JryyDTQ?a - FUSARIUM GRAMINEARUM -TEMA 5 - HONGOS).";;@YouTube;;"780400473589309444";https://twitter.com/Davelifehealth/status/780400473589309444
CropProCory;2016-09-26 15:24;0;1;"@Wally_53 with the amount of inoculum going back into the field from the largest fusarium infection sk has had, safe to say risk high for 17";;@Wally_53;;"780397651632099329";https://twitter.com/CropProCory/status/780397651632099329
BASFagronl;2016-09-26 13:55;2;0;"Lees onze proefresultaten over de bestrijding van Rhizoctonia en Fusarium in tulpen op http:// on.basf.com/2d38WTg pic.twitter.com/8uAXTEMaS5";;;;"780375185673293824";https://twitter.com/BASFagronl/status/780375185673293824
nnonomi_333;2016-09-26 13:00;0;1;"@Fusarium _ ！！！めちゃかわいい";;@Fusarium;;"780361418684063744";https://twitter.com/nnonomi_333/status/780361418684063744
Lab_labiser;2016-09-26 11:13;0;0;"Seminario día 30 a las 12.30h: “Interacción molecular entre el hongo Fusarium oxysporum y la planta huésped”:... http:// bit.ly/2dciVTm";;;;"780334396653998081";https://twitter.com/Lab_labiser/status/780334396653998081
CropProCory;2016-09-26 05:07;2;0;"If the fusarium risk and too wet conditions persist what crop do you think you will grow more of in 2017?";;;;"780242288731492352";https://twitter.com/CropProCory/status/780242288731492352
smlungpathguy;2016-09-26 04:36;1;2;"@luishcruzc @TimAllenMDJD @Sinchita_Roy @raghupillappa @DrjohninNE true in most cases (remember Pseudallescheria, Fusarium )";;@luishcruzc @TimAllenMDJD @Sinchita_Roy @raghupillappa @DrjohninNE;;"780234511195840512";https://twitter.com/smlungpathguy/status/780234511195840512
Classified_WP;2016-09-26 03:00;0;0;"Air screen cleaners, color sorters for #seed , #grains #pulses and fusarium damaged #crops #farming http:// bit.ly/2cBCkx1 pic.twitter.com/Od3NEoNTsg";;;#seed #grains #pulses #crops #farming;"780210297650884608";https://twitter.com/Classified_WP/status/780210297650884608
FarmingFutures;2016-09-26 00:07;0;1;"Scientists getting closer to developing Fusarium -resistant strawberries http://www. farmingfutures.org.uk/blog/scientist s-getting-closer-developing-fusarium-resistant-strawberries …";;;;"780166768803221504";https://twitter.com/FarmingFutures/status/780166768803221504
par_papers;2016-09-25 23:46;0;0;"A clonal lineage of Fusarium oxysporum circulates in tap water of different French hospitals. http:// dlvr.it/ML1GPm";;;;"780161607083053056";https://twitter.com/par_papers/status/780161607083053056
Anicaona;2016-09-25 21:07;0;1;"Ma beibe #Fusarium pic.twitter.com/pwwCcajRLd";;;#Fusarium;"780121675530661889";https://twitter.com/Anicaona/status/780121675530661889
phy_papers;2016-09-25 19:10;0;0;"Identification and characterization of a fusarium head blight resistance gene TaACT in wheat QTL-2DL. http:// dlvr.it/MKyZmp";;;;"780092142051991552";https://twitter.com/phy_papers/status/780092142051991552
wheat_papers;2016-09-25 19:10;0;1;"QTL mapping of Fusarium head blight resistance in three related durum wheat populations. http:// dlvr.it/MKyZ38 pic.twitter.com/McnJfYXljF";;;;"780092029338398720";https://twitter.com/wheat_papers/status/780092029338398720
wheat_papers;2016-09-25 17:23;0;0;"Identification and characterization of a fusarium head blight resistance gene TaACT in… http:// dlvr.it/MKxNpn pic.twitter.com/06VIQCFO9J";;;;"780065093891481601";https://twitter.com/wheat_papers/status/780065093891481601
MFadjarin;2016-09-25 16:24;0;0;"CORRIN dapat juga digunakan untuk mengendalikan penyakit-penyakit layu pada sayuran ( Fusarium ), Akar Gada pada... http:// fb.me/8eqMYhRum";;;;"780050448451457024";https://twitter.com/MFadjarin/status/780050448451457024
MFadjarin;2016-09-25 16:24;0;0;"CORRIN dapat juga digunakan untuk mengendalikan penyakit-penyakit layu pada sayuran ( Fusarium ), Akar Gada pada... http:// fb.me/4YB0IW7Jf";;;;"780050369065783296";https://twitter.com/MFadjarin/status/780050369065783296
westernproducer;2016-09-25 16:15;1;2;"Don’t be hasty in selling fusarium infected grain. http://www. producer.com/2016/09/dont-b e-hasty-in-selling-fusarium-infected-grain/ …";;;;"780047995098189824";https://twitter.com/westernproducer/status/780047995098189824
DArceMcMillan;2016-09-25 16:15;0;0;"Don’t be hasty in selling fusarium infected grain. http://www. producer.com/2016/09/dont-b e-hasty-in-selling-fusarium-infected-grain/ …";;;;"780047988836098049";https://twitter.com/DArceMcMillan/status/780047988836098049
GeronimoCerini;2016-09-25 16:06;0;0;"@pbruzzoni @GabrielBusson @DiegoGMuller la delgada línea roja entre quedarse corto (sequía) y bandearse ( fusarium ), mmm me quedo con la 1era";;@pbruzzoni @GabrielBusson @DiegoGMuller;;"780045848742858752";https://twitter.com/GeronimoCerini/status/780045848742858752
westernproducer;2016-09-25 15:45;3;4;"Quality durum price up as fusarium cuts milling supply. http://www. producer.com/2016/09/qualit y-durum-price-up-as-fusarium-cuts-milling-supply/ …";;;;"780040437415280640";https://twitter.com/westernproducer/status/780040437415280640
DArceMcMillan;2016-09-25 15:45;0;0;"Quality durum price up as fusarium cuts milling supply. http://www. producer.com/2016/09/qualit y-durum-price-up-as-fusarium-cuts-milling-supply/ …";;;;"780040433812385792";https://twitter.com/DArceMcMillan/status/780040433812385792
landbouwer1;2016-09-25 15:20;0;0;"Welk tarweras kiezen voor lichte zandgrond? Zoek een stevig ras, en goed bestand tegen fusarium .";;;;"780034244617928704";https://twitter.com/landbouwer1/status/780034244617928704
wheat_papers;2016-09-25 13:49;0;0;"Bacillus velezensis RC 218 as a biocontrol agent to reduce Fusarium head blight and… http:// dlvr.it/MKv2Wc pic.twitter.com/KXXAUqrIXR";;;;"780011397992239105";https://twitter.com/wheat_papers/status/780011397992239105
wheat_papers;2016-09-25 13:17;0;0;"Antagonist effects of Bacillus spp. strains against Fusarium graminearum for protection of… http:// dlvr.it/MKtgGS pic.twitter.com/Jl2FsdZmJf";;;;"780003379107934208";https://twitter.com/wheat_papers/status/780003379107934208
wheatgen_papers;2016-09-25 12:28;0;0;"QTL mapping of Fusarium head blight resistance in three related durum wheat populations. http:// dlvr.it/MKt8xG pic.twitter.com/q1Crri90JZ";;;;"779991046037975040";https://twitter.com/wheatgen_papers/status/779991046037975040
CompBiolPapers;2016-09-25 12:11;0;0;"Bacillus velezensis RC 218 as a biocontrol agent to reduce Fusarium head blight and deoxynivalenol accumulation:… http:// dlvr.it/MKt03f";;;;"779986794121048064";https://twitter.com/CompBiolPapers/status/779986794121048064
wheat_papers;2016-09-25 12:04;0;0;"Application of chitosan and chitosan nanoparticles for the control of Fusarium head blight… http:// dlvr.it/MKstRm pic.twitter.com/sj4nHI3xK4";;;;"779984821107822592";https://twitter.com/wheat_papers/status/779984821107822592
bioinfo_papers;2016-09-25 12:04;0;0;"Bacillus velezensis RC 218 as a biocontrol agent to reduce Fusarium head blight and deoxynivalenol accumulation:… http:// dlvr.it/MKstS4";;;;"779984813751099392";https://twitter.com/bioinfo_papers/status/779984813751099392
